



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:06:07 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,BATT.I-1 (volt) ,SRAD.I-1 (watt) ,ETIL.I-1 (volt) ,ETIB.I-1 (volt) ,
2015,1996-03-31,18:00,    0.00,     9.1,    15.4,    16.3,    15.5,    11.8,    11.1,-99.9,   12.99,  912.30,    4.79,   13.26,
2015,1996-04-01,00:00,    0.00,    -0.3,    10.9,    12.4,    13.9,    12.4,    11.2,-99.9,   12.83,-99.9,    4.79,   12.70,
2015,1996-04-01,06:00,    0.00,     4.6,     8.3,     9.8,    11.9,    12.2,    11.2,-99.9,   12.84,-99.9,    4.78,   12.66,
2015,1996-04-01,12:00,    0.00,    18.1,    16.4,    15.2,    13.1,    11.8,    11.3,-99.9,   13.48,-99.9,    4.79,   13.70,
2015,1996-04-01,18:00,    0.00,    12.6,    16.4,    16.8,    15.9,    12.2,    11.4,-99.9,   13.00,-99.9,    4.79,   13.22,
2015,1996-04-02,00:00,    0.00,     4.5,    11.5,    13.0,    14.4,    12.8,    11.4,-99.9,   12.84,-99.9,    4.79,   12.71,
2015,1996-04-02,06:00,    0.00,    12.9,    10.6,    11.1,    12.7,    12.6,    11.4,-99.9,   12.88,-99.9,    4.79,   12.67,
2015,1996-04-02,12:00,    0.00,    22.0,    17.9,    15.9,    14.1,    12.3,    11.5,-99.9,   13.52,-99.9,    4.79,   13.80,
2015,1996-04-02,18:00,    0.00,    15.6,    17.7,    17.6,    16.7,    12.8,    11.6,-99.9,   12.99,-99.9,    4.79,   13.14,
2015,1996-04-03,00:00,    0.00,    10.7,    14.4,    14.8,    15.6,    13.4,    11.6,-99.9,   12.84,-99.9,    4.79,   12.72,
2015,1996-04-03,06:00,    0.00,    10.8,    12.1,    12.9,    14.3,    13.4,    11.6,-99.9,   12.90,-99.9,    4.79,   12.70,
2015,1996-04-03,12:00,    0.00,    17.4,    18.1,    17.2,    15.3,    13.2,    11.7,-99.9,   13.48,-99.9,    4.79,   13.46,
2015,1996-04-03,18:00,    0.00,     8.4,    17.9,    18.5,    17.7,    13.6,    11.8,-99.9,   12.99,-99.9,    4.79,   13.19,
2015,1996-04-04,00:00,    0.00,     3.1,    13.8,    15.0,    16.1,    14.1,    11.9,-99.9,   12.77,-99.9,    4.79,   12.71,
2015,1996-04-04,06:00,    0.00,     1.8,    10.7,    12.3,    14.1,    13.9,    11.9,-99.9,   12.86,-99.9,    4.78,   12.64,
2015,1996-04-04,12:00,    0.00,     3.0,    13.3,    14.2,    14.0,    13.4,    12.0,-99.9,   13.88,-99.9,    4.78,   13.93,
2015,1996-04-04,18:00,    0.00,     1.1,    10.8,    13.0,    14.1,    13.2,    12.0,-99.9,   12.96,-99.9,    4.78,   12.94,
2015,1996-04-05,00:00,    0.00,     0.2,     8.9,    10.9,    12.7,    13.0,    12.1,-99.9,   12.84,-99.9,    4.78,   12.64,
2015,1996-04-05,06:00,    0.00,    -1.7,     7.5,     9.4,    11.5,    12.6,    12.1,-99.9,   12.76,-99.9,    4.78,   12.55,
2015,1996-04-05,12:00,    0.00,    -0.8,     8.1,     9.6,    10.9,    12.1,    12.2,-99.9,   13.46,-99.9,    4.78,   13.54,
2015,1996-04-05,18:00,    0.00,     0.1,     7.9,     9.6,    11.0,    11.7,    12.1,-99.9,   13.01,-99.9,    4.78,   12.91,
2015,1996-04-06,00:00,    0.00,    -6.5,     5.5,     7.6,     9.9,    11.4,    12.1,-99.9,   12.84,-99.9,    4.78,   12.52,
2015,1996-04-06,06:00,    0.00,    -1.3,     4.1,     6.1,     8.6,    10.9,    12.1,-99.9,   13.02,-99.9,    4.78,   12.64,
2015,1996-04-06,12:00,    0.00,    14.1,    13.7,    12.4,    10.3,    10.3,    11.9,-99.9,   13.46,-99.9,    4.79,   13.40,
2015,1996-04-06,18:00,    0.00,     4.6,    13.6,    14.6,    13.8,    10.7,    11.9,-99.9,   13.00,-99.9,    4.78,   13.28,
2015,1996-04-07,00:00,    0.00,     3.6,     9.6,    10.9,    12.3,    11.4,    11.8,-99.9,   12.84,-99.9,    4.78,   12.67,
2015,1996-04-07,06:00,    0.00,     8.2,     7.8,     9.0,    10.9,    11.3,    11.7,-99.9,   12.93,-99.9,    4.78,   12.65,
2015,1996-04-07,12:00,    0.00,    20.0,    16.4,    14.7,    12.5,    11.0,    11.7,-99.9,   13.96,-99.9,    4.79,   13.44,
2015,1996-04-07,18:00,    0.00,    12.7,    16.5,    16.9,    15.7,    11.6,    11.7,-99.9,   12.97,-99.9,    4.79,   12.93,
2015,1996-04-08,00:00,    0.00,     7.8,    11.9,    13.0,    14.2,    12.4,    11.6,-99.9,   12.82,-99.9,    4.78,   12.69,
2015,1996-04-08,06:00,    0.00,    10.6,    10.2,    10.9,    12.6,    12.4,    11.7,-99.9,   12.87,-99.9,    4.78,   12.67,
2015,1996-04-08,12:00,    0.00,    23.4,    18.8,    16.6,    14.1,    12.1,    11.7,-99.9,   14.06,-99.9,    4.79,   13.66,
2015,1996-04-08,18:00,    0.00,    16.6,    18.8,    18.6,    17.2,    12.7,    11.7,-99.9,   12.98,-99.9,    4.79,   13.19,
2015,1996-04-09,00:00,    0.00,    14.6,    15.1,    15.3,    16.0,    13.4,    11.8,-99.9,   12.86,  830.72,    4.78,   12.72,
2015,1996-04-09,06:00,    0.00,    13.6,    12.8,    13.2,    14.5,    13.5,    11.9,-99.9,   12.90,  830.72,    4.78,   12.70,
2015,1996-04-09,18:00,    0.00,    15.5,    19.8,    19.8,    18.7,    14.0,    12.0,-99.9,   12.98,  830.72,    4.79,   13.15,
2015,1996-04-10,00:00,    0.00,    11.9,    15.4,    16.0,    17.0,    14.6,    12.1,-99.9,   12.86,-99.9,    4.79,   12.71,
2015,1996-04-10,06:00,    0.00,    10.1,    12.8,    13.6,    15.3,    14.5,    12.2,-99.9,   12.88,-99.9,    4.79,   12.69,
2015,1996-04-10,12:00,    0.00,    22.4,    19.7,    17.7,    16.3,    14.2,    12.4,-99.9,   13.66,-99.9,    4.79,   13.78,
2015,1996-04-10,18:00,    0.00,    18.5,    18.9,    18.4,    17.9,    14.5,    12.5,-99.9,   12.98,-99.9,    4.79,   13.18,
2015,1996-04-11,00:00,    0.00,    10.5,    15.0,    15.5,    16.7,    14.8,    12.5,-99.9,   12.86,-99.9,    4.79,   12.72,
2015,1996-04-11,06:00,    0.00,    10.6,    12.6,    13.4,    15.1,    14.7,    12.6,-99.9,   12.91,-99.9,    4.79,   12.71,
2015,1996-04-11,12:00,    0.00,    18.8,    19.7,    18.1,    16.2,    14.3,    12.7,-99.9,   13.79,-99.9,    4.79,   13.68,
2015,1996-04-11,18:00,    0.00,    14.1,    18.9,    19.5,    18.7,    14.7,    12.7,-99.9,   12.97,-99.9,    4.79,   13.02,
2015,1996-04-12,00:00,    0.00,     5.5,    14.7,    15.9,    17.1,    15.2,    12.9,-99.9,   12.86,-99.9,    4.79,   12.66,
2015,1996-04-12,06:00,    0.00,     8.9,    12.6,    13.7,    15.5,    15.0,    12.9,-99.9,   12.94,-99.9,    4.78,   12.68,
2015,1996-04-12,12:00,    0.00,    18.4,    19.7,    18.9,    16.6,    14.7,    13.0,-99.9,   13.74,-99.9,    4.79,   13.86,
2015,1996-04-12,18:00,    0.00,    13.5,    19.4,    20.4,    19.4,    15.0,    13.1,-99.9,   12.99,-99.9,    4.79,   13.24,
2015,1996-04-13,00:00,    0.00,    11.8,    15.1,    16.4,    17.7,    15.6,    13.1,-99.9,   12.87,-99.9,    4.79,   12.69,
2015,1996-04-13,06:00,    0.00,    10.7,    13.5,    14.4,    16.0,    15.5,    13.2,-99.9,   12.93,-99.9,    4.79,   12.69,
2015,1996-04-13,12:00,    0.00,    15.3,    17.9,    17.5,    16.5,    15.0,    13.2,-99.9,   13.92,-99.9,    4.78,   13.72,
2015,1996-04-13,18:00,    0.00,     6.3,    16.5,    18.3,    18.1,    15.3,    13.4,-99.9,   12.99,-99.9,    4.79,   13.33,
2015,1996-04-14,00:00,    0.00,     2.1,    12.2,    14.4,    16.2,    15.4,    13.4,-99.9,   12.85,-99.9,    4.79,   12.69,
2015,1996-04-14,06:00,    0.00,     3.1,    10.1,    12.0,    14.3,    15.0,    13.5,-99.9,   12.97,-99.9,    4.79,   12.68,
2015,1996-04-14,12:00,    0.00,    13.1,    18.1,    17.6,    15.5,    14.5,    13.5,-99.9,   13.62,-99.9,    4.79,   13.78,
2015,1996-04-14,18:00,    0.00,     6.1,    17.6,    19.4,    18.5,    14.8,    13.6,-99.9,   13.01,-99.9,    4.79,   13.38,
2015,1996-04-15,00:00,    0.00,    -0.8,    11.9,    14.6,    16.4,    15.2,    13.5,-99.9,   12.83,  341.27,    4.78,   12.66,
2015,1996-04-15,06:00,    0.00,     3.6,     9.4,    11.6,    14.1,    14.9,    13.6,-99.9,   12.92,  341.27,    4.79,   12.67,
2015,1996-04-15,12:00,    0.00,    15.2,    18.3,    17.3,    15.3,    14.3,    13.6,-99.9,   13.61,  341.27,    4.79,   13.86,
2015,1996-04-15,18:00,    0.00,    10.1,    17.7,    19.2,    18.3,    14.6,    13.6,-99.9,   13.00,  341.27,    4.79,   13.21,
2015,1996-04-16,00:00,    0.00,     3.9,    12.6,    14.9,    16.5,    15.1,    13.6,-99.9,   12.84,-99.9,    4.79,   12.66,
2015,1996-04-16,06:00,    0.00,    11.5,    11.2,    12.6,    14.5,    14.9,    13.6,-99.9,   12.99,-99.9,    4.79,   12.67,
2015,1996-04-16,12:00,    0.00,    19.2,    18.9,    17.1,    15.7,    14.5,    13.7,-99.9,   13.95,-99.9,    4.79,   13.92,
2015,1996-04-16,18:00,    0.00,    15.4,    17.9,    18.0,    17.6,    14.7,    13.7,-99.9,   13.00,-99.9,    4.79,   13.22,
2015,1996-04-17,00:00,    0.00,    11.4,    14.8,    15.5,    16.6,    15.0,    13.7,-99.9,   12.86,-99.9,    4.79,   12.70,
2015,1996-04-17,06:00,    0.00,    14.9,    13.1,    13.5,    15.2,    14.9,    13.7,-99.9,   12.95,-99.9,    4.79,   12.71,
2015,1996-04-17,12:00,    0.00,    21.2,    19.8,    18.3,    16.4,    14.6,    13.7,-99.9,   13.40,-99.9,    4.79,   14.08,
2015,1996-04-17,18:00,    0.00,    17.6,    19.7,    19.7,    18.9,    15.1,    13.7,-99.9,   12.99,-99.9,    4.79,   13.20,
2015,1996-04-18,00:00,    0.00,    11.2,    15.7,    16.4,    17.5,    15.6,    13.7,-99.9,   12.86,  600.96,    4.79,   12.71,
2015,1996-04-18,06:00,    0.00,    12.0,    13.8,    14.4,    16.1,    15.5,    13.8,-99.9,   12.94,  600.96,    4.79,   12.71,
2015,1996-04-18,12:00,    0.00,    21.0,    21.1,    19.6,    17.3,    15.2,    13.9,-99.9,   13.68,  600.96,    4.79,   13.97,
2015,1996-04-18,18:00,    0.00,    18.5,    20.6,    20.9,    19.8,    15.6,    13.9,-99.9,   12.99,  600.96,    4.79,   13.22,
2015,1996-04-19,00:00,    0.00,    10.4,    16.6,    17.4,    18.4,    16.1,    13.9,-99.9,   12.85,  329.04,    4.79,   12.70,
2015,1996-04-19,06:00,    0.00,     7.5,    14.0,    15.1,    16.8,    16.1,    14.0,-99.9,   12.91,  329.04,    4.79,   12.71,
2015,1996-04-19,12:00,    0.00,    14.6,    19.7,    19.6,    17.6,    15.7,    14.0,-99.9,   13.82,  329.04,    4.79,   13.89,
2015,1996-04-19,18:00,    0.00,     8.4,    18.9,    20.7,    19.9,    16.1,    14.1,-99.9,   13.00,  329.04,    4.79,   13.34,
2015,1996-04-20,00:00,    0.00,     4.8,    13.5,    15.8,    17.6,    16.4,    14.2,-99.9,   12.86,-99.9,    4.78,   12.67,
2015,1996-04-20,06:00,    0.00,     4.0,    11.2,    13.2,    15.6,    16.1,    14.3,-99.9,   13.03,-99.9,    4.78,   12.70,
2015,1996-04-20,12:00,    0.00,    18.4,    18.7,    18.2,    16.5,    15.5,    14.3,-99.9,   14.03,-99.9,    4.79,   14.03,
2015,1996-04-20,18:00,    0.00,    15.3,    19.1,    19.9,    19.1,    15.7,    14.4,-99.9,   13.00,-99.9,    4.79,   13.17,
2015,1996-04-21,00:00,    0.00,     8.1,    15.1,    16.4,    17.7,    16.1,    14.4,-99.9,   12.86,-99.9,    4.79,   12.67,
2015,1996-04-21,06:00,    0.00,    11.1,    12.4,    13.7,    15.9,    15.9,    14.4,-99.9,   12.95,-99.9,    4.78,   12.70,
2015,1996-04-21,12:00,    0.00,    20.0,    21.1,    19.6,    17.2,    15.6,    14.4,-99.9,   13.61,-99.9,    4.79,   13.73,
2015,1996-04-21,18:00,    0.00,    14.0,    20.5,    21.2,    20.0,    15.9,    14.5,-99.9,   12.99,-99.9,    4.79,   13.23,
2015,1996-04-22,00:00,    0.00,     6.5,    15.4,    16.9,    18.4,    16.5,    14.5,-99.9,   12.84,  531.61,    4.79,   12.69,
2015,1996-04-22,06:00,    0.00,     8.5,    13.0,    14.6,    16.6,    16.3,    14.5,-99.9,   12.92,  531.61,    4.78,   12.69,
2015,1996-04-22,12:00,    0.00,    18.2,    21.4,    20.1,    17.7,    15.9,    14.5,-99.9,   13.74,  531.61,    4.79,   13.72,
2015,1996-04-22,18:00,    0.00,    11.6,    20.9,    22.0,    20.7,    16.3,    14.6,-99.9,   13.00,  531.61,    4.79,   13.27,
2015,1996-04-23,00:00,    0.00,     4.6,    14.9,    17.0,    18.7,    16.8,    14.6,-99.9,   12.85,-99.9,    4.79,   12.68,
2015,1996-04-23,06:00,    0.00,     7.6,    12.2,    14.0,    16.6,    16.6,    14.6,-99.9,   12.97,-99.9,    4.79,   12.70,
2015,1996-04-23,12:00,    0.00,    22.7,    22.4,    20.4,    17.8,    16.1,    14.7,-99.9,   13.65,-99.9,    4.79,   13.66,
2015,1996-04-23,18:00,    0.00,    14.9,    22.0,    22.5,    21.1,    16.5,    14.8,-99.9,   13.00,-99.9,    4.79,   13.14,
2015,1996-04-24,00:00,    0.00,    15.9,    17.1,    18.1,    19.4,    17.1,    14.8,-99.9,   12.86,-99.9,    4.79,   12.69,
2015,1996-04-24,06:00,    0.00,    17.6,    16.0,    16.3,    17.9,    17.0,    14.8,-99.9,   12.94,-99.9,    4.79,   12.73,
2015,1996-04-24,12:00,    0.00,    27.6,    24.1,    21.8,    19.1,    16.7,    14.9,-99.9,   13.72,-99.9,    4.79,   13.50,
2015,1996-04-24,18:00,    0.00,    22.6,    23.2,    23.1,    21.7,    17.1,    15.0,-99.9,   12.97,-99.9,    4.79,   12.89,
2015,1996-04-25,00:00,    0.00,    17.9,    19.5,    19.7,    20.5,    17.7,    15.0,-99.9,   12.86,   43.53,    4.79,   12.69,
2015,1996-04-25,06:00,    0.00,    18.7,    17.9,    17.9,    19.1,    17.7,    15.0,-99.9,   12.98,   43.53,    4.79,   12.75,
2015,1996-04-25,12:00,    0.00,    26.5,    23.2,    21.6,    19.9,    17.5,    15.1,-99.9,   13.53,   43.53,    4.79,   13.87,
2015,1996-04-25,18:00,    0.00,    21.6,    23.6,    23.3,    21.9,    17.8,    15.3,-99.9,   12.98,   43.53,    4.79,   13.08,
2015,1996-04-26,00:00,    0.00,     5.6,    18.2,    19.2,    20.6,    18.2,    15.3,-99.9,   12.88,  410.62,    4.79,   12.71,
2015,1996-04-26,06:00,    0.00,    12.6,    14.6,    16.0,    18.4,    18.1,    15.4,-99.9,   12.97,  410.62,    4.79,   12.74,
2015,1996-04-26,12:00,    0.00,    26.7,    24.9,    22.7,    19.6,    17.6,    15.5,-99.9,   13.42,  410.62,    4.79,   13.39,
2015,1996-04-26,18:00,    0.00,    17.8,    25.1,    25.3,    23.1,    18.0,    15.5,-99.9,   12.99,  410.62,    4.79,   13.17,
2015,1996-04-27,00:00,    0.00,     9.8,    19.1,    20.3,    21.5,    18.6,    15.6,-99.9,   12.87,-99.9,    4.79,   12.69,
2015,1996-04-27,06:00,    0.00,    20.0,    16.8,    17.6,    19.5,    18.6,    15.6,-99.9,   13.00,-99.9,    4.79,   12.74,
2015,1996-04-27,12:00,    0.00,    28.0,    25.7,    23.7,    20.7,    18.2,    15.8,-99.9,   13.76,-99.9,    4.79,   13.69,
2015,1996-04-27,18:00,    0.00,    22.2,    25.2,    25.2,    23.3,    18.6,    15.8,-99.9,   12.96,-99.9,    4.79,   13.00,
2015,1996-04-28,00:00,    0.00,    19.2,    21.2,    21.4,    22.0,    19.1,    15.9,-99.9,   12.86,-99.9,    4.79,   12.70,
2015,1996-04-28,06:00,    0.00,     9.8,    18.2,    18.9,    20.5,    19.1,    15.9,-99.9,   12.97,-99.9,    4.79,   12.75,
2015,1996-04-28,12:00,    0.00,    20.6,    25.6,    24.4,    21.4,    18.9,    16.1,-99.9,   13.66,-99.9,    4.79,   13.47,
2015,1996-04-28,18:00,    0.00,     3.8,    22.9,    25.6,    24.0,    19.2,    16.1,-99.9,   12.99,-99.9,    4.79,   13.27,
2015,1996-04-29,00:00,    0.00,    -3.6,    15.7,    19.1,    21.4,    19.6,    16.2,-99.9,   12.86,-99.9,    4.79,   12.67,
2015,1996-04-29,06:00,    0.00,     3.9,    12.4,    15.4,    18.7,    19.2,    16.3,-99.9,   13.08,-99.9,    4.78,   12.72,
2015,1996-04-29,12:00,    0.00,    15.6,    22.0,    21.8,    19.5,    18.5,    16.4,-99.9,   13.46,-99.9,    4.79,   13.61,
2015,1996-04-29,18:00,    0.00,    10.9,    21.6,    23.8,    22.4,    18.6,    16.4,-99.9,   13.02,-99.9,    4.79,   13.35,
2015,1996-04-30,00:00,    0.00,     8.3,    16.5,    18.7,    20.5,    18.9,    16.4,-99.9,   12.88,-99.9,    4.79,   12.65,
2015,1996-04-30,06:00,    0.00,    11.3,    14.7,    16.2,    18.6,    18.6,    16.5,-99.9,   12.95,-99.9,    4.79,   12.67,
2015,1996-04-30,12:00,    0.00,    22.9,    23.1,    22.5,    19.7,    18.2,    16.5,-99.9,   13.64,-99.9,    4.79,   13.37,
2015,1996-04-30,18:00,    0.00,    19.4,    23.5,    24.7,    22.7,    18.4,    16.5,-99.9,   13.00,-99.9,    4.79,   13.26,
2015,1996-05-01,00:00,    0.00,     9.7,    17.8,    19.5,    21.0,    18.9,    16.5,-99.9,   12.87,-99.9,    4.79,   12.68,
2015,1996-05-01,06:00,    0.00,     7.8,    14.5,    16.4,    18.9,    18.8,    16.6,-99.9,   12.98,-99.9,    4.79,   12.72,
2015,1996-05-01,12:00,    0.00,    21.8,    23.3,    22.6,    19.9,    18.3,    16.6,-99.9,   13.60,-99.9,    4.79,   13.39,
2015,1996-05-01,18:00,    0.00,    20.5,    24.4,    25.1,    23.0,    18.6,    16.6,-99.9,   13.01,-99.9,    4.79,   13.25,
2015,1996-05-02,00:00,    0.00,     9.3,    18.6,    20.1,    21.4,    19.1,    16.6,-99.9,   12.80,-99.9,    4.79,   12.68,
2015,1996-05-02,06:00,    0.00,    19.5,    16.3,    17.2,    19.4,    19.0,    16.6,-99.9,   12.96,-99.9,    4.79,   12.71,
2015,1996-05-02,12:00,    0.00,    26.2,    26.5,    24.6,    20.9,    18.6,    16.7,-99.9,   13.76,-99.9,    4.79,   13.32,
2015,1996-05-02,18:00,    0.00,    18.6,    26.0,    26.7,    24.3,    19.1,    16.7,-99.9,   13.00,-99.9,    4.79,   13.12,
2015,1996-05-03,00:00,    0.00,    16.2,    20.4,    21.5,    22.5,    19.7,    16.7,-99.9,   12.89,  708.36,    4.79,   12.69,
2015,1996-05-03,06:00,    0.00,    19.8,    18.2,    18.9,    20.7,    19.7,    16.8,-99.9,   12.98,  708.36,    4.79,   12.74,
2015,1996-05-03,12:00,    0.00,    26.8,    26.9,    25.2,    21.9,    19.4,    16.9,-99.9,   13.48,  708.36,    4.79,   13.37,
2015,1996-05-03,18:00,    0.00,    19.4,    26.4,    26.9,    24.7,    19.7,    16.9,-99.9,   12.99,  708.36,    4.79,   13.16,
2015,1996-05-04,00:00,    0.00,    16.7,    20.7,    21.9,    23.1,    20.2,    17.0,-99.9,   12.88,-99.9,    4.79,   12.70,
2015,1996-05-04,06:00,    0.00,    19.2,    18.5,    19.2,    21.1,    20.2,    17.1,-99.9,   12.95,-99.9,    4.79,   12.74,
2015,1996-05-04,12:00,    0.00,    26.8,    27.4,    25.9,    22.4,    19.8,    17.1,-99.9,   13.71,-99.9,    4.79,   13.26,
2015,1996-05-04,18:00,    0.00,    19.4,    27.1,    27.7,    25.4,    20.2,    17.2,-99.9,   12.99,-99.9,    4.79,   13.18,
2015,1996-05-05,00:00,    0.00,    15.2,    20.9,    22.2,    23.5,    20.7,    17.3,-99.9,   12.87,-99.9,    4.79,   12.69,
2015,1996-05-05,06:00,    0.00,    20.5,    18.2,    19.2,    21.4,    20.6,    17.3,-99.9,   12.97,-99.9,    4.79,   12.73,
2015,1996-05-05,12:00,    0.00,    26.0,    28.2,    26.4,    22.8,    20.2,    17.4,-99.9,   13.58,-99.9,    4.79,   13.31,
2015,1996-05-05,18:00,    0.00,    21.4,    27.2,    28.2,    25.9,    20.5,    17.5,-99.9,   12.99,-99.9,    4.79,   13.15,
2015,1996-05-06,00:00,    0.00,     9.4,    21.2,    23.1,    24.2,    21.2,    17.6,-99.9,   12.88,  953.09,    4.79,   12.69,
2015,1996-05-06,06:00,    0.00,    12.9,    18.2,    19.5,    21.9,    21.0,    17.6,-99.9,   13.04,  953.09,    4.79,   12.78,
2015,1996-05-06,12:00,    0.00,    28.5,    28.3,    26.5,    23.1,    20.6,    17.7,-99.9,   13.42,  953.09,    4.79,   13.32,
2015,1996-05-06,18:00,    0.00,    19.2,    27.9,    28.4,    26.1,    20.9,    17.8,-99.9,   13.00,  953.09,    4.79,   13.18,
2015,1996-05-07,00:00,    0.00,    10.6,    21.0,    22.7,    24.2,    21.5,    17.9,-99.9,   12.88,  191.71,    4.79,   12.68,
2015,1996-05-07,06:00,    0.00,    21.0,    18.5,    19.5,    21.9,    21.3,    17.9,-99.9,   12.94,  191.71,    4.79,   12.73,
2015,1996-05-07,12:00,    0.00,    29.5,    28.2,    26.4,    23.2,    20.8,    18.0,-99.9,   13.35,  191.71,    4.79,   13.29,
2015,1996-05-07,18:00,    0.00,    20.8,    27.9,    28.4,    26.1,    21.1,    18.1,-99.9,   12.99,  191.71,    4.79,   13.14,
2015,1996-05-08,00:00,    0.00,    15.5,    22.4,    23.4,    24.5,    21.7,    18.1,-99.9,   12.88,-99.9,    4.79,   12.69,
2015,1996-05-08,06:00,    0.00,    21.9,    19.4,    20.4,    22.5,    21.6,    18.2,-99.9,   12.98,-99.9,    4.79,   12.74,
2015,1996-05-08,12:00,    0.00,    29.4,    28.7,    27.0,    23.7,    21.2,    18.2,-99.9,   13.76,-99.9,    4.79,   13.33,
2015,1996-05-08,18:00,    0.00,    23.2,    28.2,    28.8,    26.5,    21.5,    18.3,-99.9,   12.98,-99.9,    4.79,   13.11,
2015,1996-05-09,00:00,    0.00,    15.8,    23.2,    24.1,    25.0,    22.0,    18.4,-99.9,   12.88,-99.9,    4.79,   12.69,
2015,1996-05-09,06:00,    0.00,    22.1,    20.2,    21.0,    23.1,    21.9,    18.4,-99.9,   12.96,-99.9,    4.79,   12.74,
2015,1996-05-09,12:00,    0.00,    28.3,    28.5,    26.9,    24.1,    21.6,    18.5,-99.9,   13.37,-99.9,    4.79,   13.38,
2015,1996-05-09,18:00,    0.00,    23.7,    27.9,    28.5,    26.6,    21.8,    18.6,-99.9,   12.98,-99.9,    4.79,   13.11,
2015,1996-05-10,00:00,    0.00,    13.5,    22.8,    24.1,    25.2,    22.3,    18.6,-99.9,   12.89,-99.9,    4.79,   12.69,
2015,1996-05-10,06:00,    0.00,    13.7,    20.0,    21.0,    23.1,    22.2,    18.7,-99.9,   13.00,-99.9,    4.79,   12.75,
2015,1996-05-10,12:00,    0.00,    23.6,    27.8,    26.9,    24.0,    21.8,    18.8,-99.9,   13.60,-99.9,    4.79,   13.45,
2015,1996-05-10,18:00,    0.00,    20.2,    28.0,    29.5,    27.1,    22.0,    18.9,-99.9,   13.00,-99.9,    4.79,   13.17,
2015,1996-05-11,00:00,    0.00,     9.9,    22.1,    24.1,    25.4,    22.5,    18.9,-99.9,   12.86,  150.92,    4.79,   12.68,
2015,1996-05-11,06:00,    0.00,    13.1,    18.4,    20.3,    23.0,    22.4,    18.9,-99.9,   13.04,  150.92,    4.79,   12.77,
2015,1996-05-11,12:00,    0.00,    27.5,    28.9,    27.4,    24.1,    21.9,    19.0,-99.9,   13.40,  150.92,    4.79,   13.36,
2015,1996-05-11,18:00,    0.00,    21.0,    28.3,    29.7,    27.3,    22.2,    19.1,-99.9,   13.00,  150.92,    4.79,   13.16,
2015,1996-05-12,00:00,    0.00,    11.0,    22.6,    24.6,    25.8,    22.7,    19.1,-99.9,   12.89,  259.69,    4.79,   12.68,
2015,1996-05-12,06:00,    0.00,    21.0,    20.3,    21.4,    23.6,    22.6,    19.2,-99.9,   12.96,  259.69,    4.79,   12.70,
2015,1996-05-12,12:00,    0.00,    32.0,    29.8,    28.2,    24.7,    22.2,    19.2,-99.9,   13.46,  259.69,    4.79,   13.42,
2015,1996-05-12,18:00,    0.00,    22.1,    29.8,    30.5,    27.9,    22.5,    19.3,-99.9,   12.99,  259.69,    4.79,   13.08,
2015,1996-05-13,00:00,    0.00,    15.3,    23.6,    25.0,    26.2,    23.1,    19.3,-99.9,   12.89,-99.9,    4.79,   12.68,
2015,1996-05-13,06:00,    0.00,    16.0,    21.2,    22.1,    24.2,    23.0,    19.4,-99.9,   13.00,-99.9,    4.79,   12.76,
2015,1996-05-13,12:00,    0.00,    26.8,    30.1,    28.8,    25.4,    22.6,    19.5,-99.9,   14.03,-99.9,    4.79,   13.54,
2015,1996-05-13,18:00,    0.00,    22.0,    27.7,    28.5,    27.1,    22.8,    19.5,-99.9,   12.98,-99.9,    4.79,   12.94,
2015,1996-05-14,00:00,-99.9,    13.7,    22.8,    24.2,    25.6,    23.1,    19.6,-99.9,   12.89,  626.78,    4.79,   12.66,
2015,1996-05-14,06:00,-99.9,    24.1,    20.8,    21.6,    23.8,    22.9,    19.6,-99.9,   12.99,  626.78,    4.79,   12.74,
2015,1996-05-14,12:00,-99.9,    30.1,    29.9,    28.3,    25.1,    22.5,    19.7,-99.9,   13.17,  626.78,    4.79,   13.37,
2015,1996-05-14,18:00,-99.9,    22.7,    29.4,    30.0,    27.8,    22.8,    19.7,-99.9,   12.92,-99.9,    4.79,   13.05,
2015,1996-05-15,00:00,-99.9,    19.4,    23.3,    24.7,    26.1,    23.3,    19.8,-99.9,   12.88,-99.9,    4.79,   12.68,
2015,1996-05-15,06:00,-99.9,    21.8,    21.3,    22.0,    24.2,    23.2,    19.8,-99.9,   12.99,-99.9,    4.79,   12.75,
2015,1996-05-15,12:00,-99.9,    29.4,    30.0,    28.5,    25.4,    22.8,    19.9,-99.9,   13.47,-99.9,    4.79,   13.39,
2015,1996-05-15,18:00,-99.9,    21.4,    29.7,    30.3,    28.2,    23.1,    19.9,-99.9,   12.99,-99.9,    4.79,   13.13,
2015,1996-05-16,00:00,-99.9,    18.6,    24.5,    25.5,    26.6,    23.6,    19.9,-99.9,   12.90,-99.9,    4.79,   12.70,
