



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:08:01 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.H-1 (degC) ,TMIN.H-1 (degC) ,TAVG.H-1 (degC) ,PRCP.H-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.H-1 (degr) ,WSPDX.H-1 (mph) ,WSPDV.H-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,SRADV.H-1 (watt) ,WDMVV.H-1 (mile) ,ETIL.I-1 (volt) ,ETIB.I-1 (volt) ,RHUMN.H-1 (pct) ,RHUMX.H-1 (pct) ,
2015,2003-02-19,23:00,-99.9,    -1.4,    -0.9,    -1.4,    -1.1,-99.9,     7.5,    11.4,    16.2,    11.0,    10.2,     6.4,-99.9,     7.9,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.44,    7.22,    9.80,    7.04,    6.63,   12.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.72,-99.9,-99.9,
2015,2003-02-20,00:00,-99.9,    -1.6,    -1.4,    -1.6,    -1.5,-99.9,     7.6,    11.5,    16.4,    11.0,    10.2,     6.2,-99.9,     7.7,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.48,    7.25,    9.90,    7.04,    6.63,   12.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.68,-99.9,-99.9,
2015,2003-02-20,01:00,-99.9,    -1.5,    -1.5,    -1.6,    -1.6,-99.9,     7.5,    11.3,    16.3,    11.1,    10.1,     6.1,-99.9,     7.6,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.43,    7.20,    9.87,    7.08,    6.59,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   12.66,-99.9,-99.9,
2015,2003-02-20,02:00,-99.9,    -1.3,    -1.3,    -1.5,    -1.5,-99.9,     7.5,    11.3,    16.2,    11.0,    10.2,     6.0,-99.9,     7.4,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.43,    7.19,    9.80,    7.04,    6.63,   12.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.63,-99.9,-99.9,
2015,2003-02-20,03:00,-99.9,    -1.3,    -1.3,    -1.5,    -1.4,-99.9,     7.4,    11.4,    16.4,    11.0,    10.1,     5.9,-99.9,     7.3,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.37,    7.22,    9.90,    7.04,    6.58,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.61,-99.9,-99.9,
2015,2003-02-20,04:00,-99.9,    -1.3,    -1.2,    -1.4,    -1.3,-99.9,     7.4,    11.3,    16.3,    11.0,    10.3,     5.8,-99.9,     7.2,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.37,    7.17,    9.83,    7.04,    6.69,   12.31,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.59,-99.9,-99.9,
2015,2003-02-20,05:00,-99.9,    -1.4,    -1.3,    -1.5,    -1.4,-99.9,     7.5,    11.3,    16.3,    11.0,    10.2,     5.7,-99.9,     7.1,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.41,    7.16,    9.87,    7.04,    6.63,   12.28,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.57,-99.9,-99.9,
2015,2003-02-20,06:00,-99.9,    -1.4,    -1.3,    -1.5,    -1.4,-99.9,     7.5,    11.4,    16.2,    11.0,    10.2,     5.6,-99.9,     7.0,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.41,    7.20,    9.76,    7.04,    6.63,   12.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.55,-99.9,-99.9,
2015,2003-02-20,07:00,-99.9,    -1.4,    -1.4,    -1.5,    -1.4,-99.9,     7.4,    11.2,    16.2,    11.0,    10.4,     5.5,-99.9,     7.0,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.14,    9.80,    7.04,    6.74,   12.27,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.53,-99.9,-99.9,
2015,2003-02-20,08:00,-99.9,    -1.5,    -1.4,    -1.6,    -1.5,-99.9,     7.5,    11.2,    16.2,    11.1,    10.2,     5.4,-99.9,     6.9,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.44,    7.14,    9.79,    7.08,    6.63,   12.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.01,   12.56,-99.9,-99.9,
2015,2003-02-20,09:00,-99.9,    -1.5,    -1.4,    -1.7,    -1.5,-99.9,     7.4,    11.5,    16.3,    10.9,    10.4,     5.2,-99.9,     6.8,     7.5,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.27,    9.83,    6.99,    6.74,   12.65,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   12.63,-99.9,-99.9,
2015,2003-02-20,10:00,-99.9,    -1.4,    -1.3,    -1.6,    -1.5,-99.9,     7.4,    11.4,    16.1,    11.0,    10.5,     5.1,-99.9,     6.7,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.21,    9.73,    7.03,    6.80,   13.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.00,   12.81,-99.9,-99.9,
2015,2003-02-20,11:00,-99.9,    -0.8,    -0.7,    -1.5,    -1.0,-99.9,     7.4,    11.2,    16.2,    11.0,    10.1,     5.1,-99.9,     6.7,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.39,    7.12,    9.77,    7.03,    6.59,   13.68,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   13.32,-99.9,-99.9,
2015,2003-02-20,12:00,-99.9,    -0.5,     0.1,    -1.1,    -0.6,-99.9,     7.4,    11.5,    16.2,    11.2,    10.4,     5.1,-99.9,     6.6,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.25,    9.76,    7.13,    6.74,   13.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.01,   13.68,-99.9,-99.9,
2015,2003-02-20,13:00,-99.9,     0.4,     1.0,    -0.7,     0.1,-99.9,     7.4,    11.3,    16.2,    11.2,    10.4,     5.2,-99.9,     6.6,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.16,    9.76,    7.13,    6.74,   13.79,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.01,   13.87,-99.9,-99.9,
2015,2003-02-20,14:00,-99.9,    -0.9,     0.4,    -0.9,    -0.4,-99.9,     7.5,    11.3,    16.1,    11.2,    10.5,     5.5,-99.9,     6.5,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.16,    9.70,    7.13,    6.81,   13.49,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   13.60,-99.9,-99.9,
2015,2003-02-20,15:00,-99.9,    -1.2,    -0.8,    -1.3,    -1.1,-99.9,     7.5,    11.2,    16.2,    11.0,    10.5,     5.6,-99.9,     6.5,     7.4,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.12,    9.76,    7.03,    6.80,   13.34,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   13.39,-99.9,-99.9,
2015,2003-02-20,16:00,-99.9,    -1.6,    -1.2,    -1.7,    -1.5,-99.9,     7.4,    11.2,    16.1,    11.1,    10.5,     5.5,-99.9,     6.5,     7.3,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.12,    9.70,    7.07,    6.80,   13.05,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.01,   13.12,-99.9,-99.9,
2015,2003-02-20,17:00,-99.9,    -1.4,    -1.4,    -1.7,    -1.6,-99.9,     7.4,    11.3,    16.2,    11.1,    10.4,     5.3,-99.9,     6.5,     7.3,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.16,    9.76,    7.07,    6.76,   12.75,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.00,   12.94,-99.9,-99.9,
2015,2003-02-20,18:00,-99.9,    -1.5,    -1.5,    -1.5,    -1.5,-99.9,     7.4,    11.3,    16.1,    11.1,    10.4,     5.1,-99.9,     6.5,     7.3,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.39,    7.15,    9.76,    7.07,    6.76,   12.57,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       1,    0.00,   12.84,-99.9,-99.9,
2015,2003-02-20,19:00,-99.9,    -1.4,    -1.4,    -1.5,    -1.5,-99.9,     7.5,    11.3,    16.1,    11.1,    10.5,     4.9,-99.9,     6.5,     7.3,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.42,    7.19,    9.76,    7.07,    6.80,   12.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.00,   12.78,-99.9,-99.9,
2015,2003-02-20,20:00,-99.9,    -1.4,    -1.3,    -1.5,    -1.4,-99.9,     7.3,    11.1,    16.0,    11.1,    10.3,     4.8,-99.9,     6.4,     7.3,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.33,    7.10,    9.69,    7.07,    6.69,   12.46,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.01,   12.72,-99.9,-99.9,
2015,2003-02-20,21:00,-99.9,    -1.4,    -1.4,    -1.4,    -1.4,-99.9,     7.4,    11.4,    16.1,    10.9,    10.5,     4.6,-99.9,     6.3,     7.2,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.37,    7.22,    9.73,    6.97,    6.80,   12.44,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.00,   12.68,-99.9,-99.9,
2015,2003-02-20,22:00,-99.9,    -1.3,    -1.3,    -1.4,    -1.3,-99.9,     7.4,    11.3,    16.1,    11.0,    10.4,     4.5,-99.9,     6.3,     7.2,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.37,    7.17,    9.73,    7.01,    6.74,   12.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.00,   12.64,-99.9,-99.9,
2015,2003-02-20,23:00,-99.9,    -1.3,    -1.3,    -1.4,    -1.3,-99.9,     7.4,    11.1,    16.1,    11.0,    10.5,     4.5,-99.9,     6.2,     7.2,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.37,    7.08,    9.72,    7.01,    6.80,   12.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       1,    0.01,   12.60,-99.9,-99.9,
2015,2003-02-21,00:00,-99.9,    -1.0,    -1.0,    -1.3,    -1.2,-99.9,     7.2,    11.3,    16.2,    11.1,    10.2,     4.4,-99.9,     6.1,     7.2,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.32,    7.17,    9.76,    7.06,    6.65,   12.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       2,    0.01,   12.57,-99.9,-99.9,
2015,2003-02-21,01:00,-99.9,    -0.9,    -0.9,    -1.0,    -1.0,-99.9,     7.5,    11.0,    16.1,    11.1,    10.5,     4.3,-99.9,     6.0,     7.2,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.03,    9.75,    7.06,    6.80,   12.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   12.54,-99.9,-99.9,
2015,2003-02-21,02:00,-99.9,    -1.1,    -0.9,    -1.2,    -1.1,-99.9,     7.5,    11.1,    16.0,    11.1,    10.3,     4.3,-99.9,     6.0,     7.1,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.07,    9.69,    7.06,    6.69,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.53,-99.9,-99.9,
2015,2003-02-21,03:00,-99.9,    -1.4,    -1.0,    -1.4,    -1.1,-99.9,     7.4,    11.2,    16.0,    11.1,    10.5,     4.1,-99.9,     5.9,     7.1,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.41,    7.11,    9.69,    7.06,    6.80,   12.32,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.00,   12.51,-99.9,-99.9,
2015,2003-02-21,04:00,-99.9,    -1.2,    -1.2,    -1.4,    -1.4,-99.9,     7.4,    11.2,    16.1,    10.9,    10.1,     4.1,-99.9,     5.9,     7.1,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.37,    7.11,    9.73,    6.96,    6.59,   12.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.50,-99.9,-99.9,
2015,2003-02-21,05:00,-99.9,    -1.4,    -1.1,    -1.5,    -1.3,-99.9,     7.4,    11.1,    15.9,    10.9,    10.3,     4.0,-99.9,     5.8,     7.1,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.37,    7.05,    9.62,    7.00,    6.69,   12.25,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.50,-99.9,-99.9,
2015,2003-02-21,06:00,-99.9,    -1.1,    -1.1,    -1.6,    -1.4,-99.9,     7.4,    11.2,    16.1,    10.9,    10.2,     3.7,-99.9,     5.8,     7.0,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.40,    7.10,    9.72,    6.96,    6.65,   12.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   12.51,-99.9,-99.9,
2015,2003-02-21,07:00,-99.9,     0.3,     0.3,    -1.1,    -0.6,-99.9,     7.4,    11.3,    16.0,    10.9,    10.3,     3.5,-99.9,     5.7,     7.0,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.40,    7.18,    9.65,    7.00,    6.69,   12.46,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.60,-99.9,-99.9,
2015,2003-02-21,08:00,-99.9,     2.3,     2.3,     0.3,     1.2,-99.9,     7.4,    11.2,    16.0,    10.9,    10.1,     3.5,-99.9,     5.6,     7.0,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.36,    7.12,    9.65,    7.00,    6.59,   13.51,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.88,-99.9,-99.9,
2015,2003-02-21,09:00,-99.9,     4.2,     4.2,     2.1,     3.3,-99.9,     7.6,    11.2,    16.0,    10.9,    10.4,     3.9,-99.9,     5.5,     7.0,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.48,    7.12,    9.69,    7.00,    6.76,   14.11,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      12,    0.00,   13.72,-99.9,-99.9,
2015,2003-02-21,10:00,-99.9,     6.7,     6.7,     4.2,     5.4,-99.9,     7.6,    11.0,    15.9,    10.9,    10.5,     5.3,-99.9,     5.5,     7.0,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.46,    7.03,    9.59,    7.00,    6.80,   13.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.01,   14.16,-99.9,-99.9,
2015,2003-02-21,11:00,-99.9,     7.6,     8.0,     6.4,     7.0,-99.9,     8.1,    11.2,    16.0,    10.9,    10.5,     7.8,-99.9,     5.6,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.67,    7.14,    9.69,    7.00,    6.80,   13.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      12,    0.00,   14.28,-99.9,-99.9,
2015,2003-02-21,12:00,-99.9,     8.4,     8.7,     7.7,     8.1,-99.9,     8.3,    11.4,    16.0,    11.0,    10.4,     9.7,-99.9,     5.8,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.77,    7.23,    9.68,    7.04,    6.76,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      12,    0.00,   14.43,-99.9,-99.9,
2015,2003-02-21,13:00,-99.9,     8.6,     9.4,     8.1,     8.7,-99.9,     8.3,    11.6,    16.1,    11.0,    10.4,    10.7,-99.9,     6.2,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.79,    7.34,    9.72,    7.04,    6.75,   13.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.40,-99.9,-99.9,
2015,2003-02-21,14:00,-99.9,     8.7,     9.6,     8.4,     9.0,-99.9,     8.4,    11.9,    16.1,    11.0,    10.5,    10.9,-99.9,     6.7,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.83,    7.46,    9.73,    7.04,    6.80,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.11,-99.9,-99.9,
2015,2003-02-21,15:00,-99.9,     9.4,     9.7,     7.3,     8.9,-99.9,     8.6,    11.8,    16.3,    11.0,    10.5,    10.4,-99.9,     7.1,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.92,    7.43,    9.83,    7.04,    6.80,   13.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.24,-99.9,-99.9,
2015,2003-02-21,16:00,-99.9,     7.5,     8.9,     7.5,     8.4,-99.9,     8.7,    11.5,    16.3,    11.0,    10.3,     9.6,-99.9,     7.4,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.96,    7.27,    9.87,    7.04,    6.70,   13.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.10,-99.9,-99.9,
2015,2003-02-21,17:00,-99.9,     5.0,     7.4,     5.0,     6.1,-99.9,     8.6,    11.7,    16.2,    11.0,    10.3,     8.6,-99.9,     7.6,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.92,    7.38,    9.79,    7.04,    6.70,   13.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   13.58,-99.9,-99.9,
2015,2003-02-21,18:00,-99.9,     4.0,     5.3,     3.8,     4.4,-99.9,     8.6,    11.5,    16.3,    10.9,    10.2,     7.6,-99.9,     7.6,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.4,    5.90,    7.26,    9.83,    6.99,    6.64,   12.85,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   13.24,-99.9,-99.9,
2015,2003-02-21,19:00,-99.9,     3.3,     4.3,     3.3,     3.9,-99.9,     8.5,    11.5,    16.3,    10.9,    10.2,     6.8,-99.9,     7.6,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.4,    5.88,    7.27,    9.83,    6.99,    6.63,   12.65,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   13.02,-99.9,-99.9,
2015,2003-02-21,20:00,-99.9,     2.9,     3.5,     2.9,     3.1,-99.9,     8.7,    11.3,    16.3,    10.9,    10.3,     6.1,-99.9,     7.5,     6.9,     8.1,     0.2,     0.1,     0.3,     0.3,     0.3,    5.95,    7.15,    9.86,    6.99,    6.70,   12.53,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.88,-99.9,-99.9,
2015,2003-02-21,21:00,-99.9,     1.7,     2.9,     1.1,     1.7,-99.9,     8.6,    11.2,    16.3,    10.9,    10.3,     5.5,-99.9,     7.3,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.89,    7.13,    9.83,    6.99,    6.70,   12.48,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.00,   12.81,-99.9,-99.9,
2015,2003-02-21,22:00,-99.9,     0.6,     2.1,     0.6,     1.5,-99.9,     8.6,    11.2,    16.3,    11.0,    10.4,     5.0,-99.9,     7.1,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.92,    7.14,    9.86,    7.04,    6.74,   12.46,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.77,-99.9,-99.9,
2015,2003-02-21,23:00,-99.9,     1.4,     1.8,     0.3,     1.0,-99.9,     8.6,    11.3,    16.1,    11.0,    10.3,     4.6,-99.9,     6.9,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.90,    7.18,    9.73,    7.04,    6.69,   12.43,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.01,   12.73,-99.9,-99.9,
2015,2003-02-22,00:00,-99.9,     0.2,     1.4,    -0.2,     0.4,-99.9,     8.6,    11.3,    16.2,    11.0,    10.1,     4.2,-99.9,     6.7,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.4,    5.90,    7.16,    9.76,    7.04,    6.59,   12.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.70,-99.9,-99.9,
2015,2003-02-22,01:00,-99.9,     1.3,     1.9,    -0.4,     0.7,-99.9,     8.5,    11.4,    16.1,    11.0,    10.2,     3.9,-99.9,     6.5,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.4,    5.85,    7.23,    9.73,    7.04,    6.63,   12.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.67,-99.9,-99.9,
2015,2003-02-22,02:00,-99.9,     0.1,     1.3,     0.1,     0.6,-99.9,     8.5,    11.4,    16.1,    10.9,    10.4,     3.7,-99.9,     6.3,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.88,    7.21,    9.72,    7.00,    6.74,   12.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.65,-99.9,-99.9,
2015,2003-02-22,03:00,-99.9,     0.2,     0.2,    -1.1,    -0.6,-99.9,     8.5,    11.2,    16.0,    11.0,    10.4,     3.4,-99.9,     6.2,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.88,    7.11,    9.69,    7.04,    6.74,   12.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       6,    0.01,   12.63,-99.9,-99.9,
2015,2003-02-22,04:00,-99.9,     0.1,     1.0,     0.1,     0.6,-99.9,     8.5,    11.2,    16.1,    10.9,    10.5,     3.2,-99.9,     6.0,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.88,    7.15,    9.72,    7.00,    6.80,   12.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.62,-99.9,-99.9,
2015,2003-02-22,05:00,-99.9,     1.2,     1.2,     0.2,     0.7,-99.9,     8.6,    11.1,    16.0,    11.0,    10.4,     3.0,-99.9,     5.8,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.91,    7.09,    9.65,    7.04,    6.74,   12.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.61,-99.9,-99.9,
2015,2003-02-22,06:00,-99.9,     1.2,     1.6,     0.9,     1.3,-99.9,     8.6,    11.3,    15.9,    10.9,    10.3,     2.8,-99.9,     5.7,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.91,    7.18,    9.59,    7.00,    6.69,   12.33,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.60,-99.9,-99.9,
2015,2003-02-22,07:00,-99.9,     4.7,     4.7,     1.3,     3.0,-99.9,     8.6,    11.1,    15.9,    11.1,    10.5,     2.7,-99.9,     5.5,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.91,    7.07,    9.62,    7.10,    6.80,   12.49,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   12.64,-99.9,-99.9,
2015,2003-02-22,08:00,-99.9,     7.2,     7.2,     4.6,     5.9,-99.9,     8.6,    11.2,    16.0,    11.1,    10.7,     2.7,-99.9,     5.4,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.91,    7.12,    9.65,    7.10,    6.90,   13.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   12.92,-99.9,-99.9,
2015,2003-02-22,09:00,-99.9,     8.4,     9.0,     6.9,     7.9,-99.9,     8.5,    11.1,    15.9,    10.9,    10.5,     3.0,-99.9,     5.3,     7.0,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    5.88,    7.07,    9.59,    7.00,    6.80,   14.02,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   13.61,-99.9,-99.9,
2015,2003-02-22,10:00,-99.9,     9.8,    10.2,     8.4,     9.2,-99.9,     8.8,    11.2,    16.0,    10.9,    10.7,     4.6,-99.9,     5.3,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    6.00,    7.15,    9.68,    7.00,    6.90,   13.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   14.20,-99.9,-99.9,
2015,2003-02-22,11:00,-99.9,    10.2,    10.7,     9.1,     9.9,-99.9,     9.1,    11.6,    16.0,    11.0,    10.5,     7.2,-99.9,     5.3,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    6.12,    7.33,    9.68,    7.04,    6.80,   13.43,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      12,    0.00,   14.37,-99.9,-99.9,
2015,2003-02-22,12:00,-99.9,    10.8,    11.5,     9.9,    10.7,-99.9,     9.2,    11.4,    16.0,    10.9,    10.7,     9.3,-99.9,     5.6,     6.9,     8.0,     0.2,     0.1,     0.3,     0.3,     0.3,    6.19,    7.23,    9.66,    7.00,    6.86,   13.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      12,    0.00,   14.30,-99.9,-99.9,
