



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:20 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-12 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-1:-60 (pct)  (loam),SMS.I-1:-80 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-60 (degC) ,STO.I-1:-80 (degC) ,STO.I-2:-2 (degC) ,STO.I-2:-4 (degC) ,STO.I-2:-8 (degC) ,STO.I-2:-12 (degC) ,STO.I-2:-20 (degC) ,STO.I-2:-40 (degC) ,STO.I-2:-60 (degC) ,STO.I-2:-80 (degC) ,RHUM.I-1 (pct) ,
2108,2014-09-26,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.4,-99.9,    11.8,-99.9,    27.0,    14.6,     8.7,     9.2,    17.9,-99.9,    19.5,-99.9,    21.1,    22.1,    23.1,    22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-09-27,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.4,-99.9,    11.4,-99.9,    27.1,    14.7,     8.8,     9.0,    19.6,-99.9,    20.7,-99.9,    21.4,    21.9,    23.0,    22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-09-28,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.8,-99.9,    10.7,-99.9,    26.8,    14.6,     8.8,     9.3,    18.8,-99.9,    20.3,-99.9,    21.1,    21.7,    22.8,    22.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-09-29,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.6,-99.9,    10.3,-99.9,    26.3,    14.7,     8.9,     9.1,    20.4,-99.9,    21.5,-99.9,    21.7,    21.7,    22.7,    22.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-09-30,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.3,-99.9,    10.0,-99.9,    26.4,    14.9,     8.8,     9.1,    20.9,-99.9,    21.8,-99.9,    22.1,    21.7,    22.6,    22.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-01,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,-99.9,     9.6,-99.9,    26.2,    14.7,     8.7,     9.1,    20.5,-99.9,    22.0,-99.9,    22.5,    21.8,    22.5,    22.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-02,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.6,-99.9,     9.3,-99.9,    25.8,    14.7,     8.7,     9.3,    20.4,-99.9,    21.6,-99.9,    22.4,    21.9,    22.4,    22.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-03,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.0,-99.9,     8.9,-99.9,    25.8,    14.9,     8.9,     9.1,    18.7,-99.9,    20.4,-99.9,    22.0,    21.9,    22.4,    22.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-04,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     8.6,-99.9,    25.5,    14.7,     8.7,     9.0,    18.7,-99.9,    20.0,-99.9,    21.5,    21.8,    22.4,    22.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-05,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,-99.9,     8.2,-99.9,    25.2,    14.8,     8.7,     9.1,    19.1,-99.9,    20.2,-99.9,    21.4,    21.6,    22.3,    22.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-06,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,-99.9,     7.9,-99.9,    24.5,    14.8,     8.8,     9.2,    19.6,-99.9,    20.5,-99.9,    21.4,    21.5,    22.2,    22.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-07,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,-99.9,     7.6,-99.9,    24.5,    15.0,     8.7,     9.1,    19.6,-99.9,    20.6,-99.9,    21.5,    21.4,    22.2,    21.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-08,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.8,-99.9,     7.2,-99.9,    24.1,    14.9,     8.9,     9.1,    19.8,-99.9,    20.5,-99.9,    21.4,    21.4,    22.1,    21.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-09,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.3,-99.9,     6.8,-99.9,    23.6,    14.9,     8.6,     9.2,    21.1,-99.9,    21.3,-99.9,    21.6,    21.3,    22.0,    21.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-10,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.5,-99.9,     6.4,-99.9,    23.5,    14.9,     8.9,     9.2,    21.9,-99.9,    22.2,-99.9,    22.2,    21.4,    22.0,    21.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-11,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.8,-99.9,     5.9,-99.9,    23.5,    15.2,     8.9,     9.1,    18.9,-99.9,    20.5,-99.9,    21.9,    21.5,    21.9,    21.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-12,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.8,-99.9,     5.6,-99.9,    23.0,    15.1,     8.8,     9.1,    18.8,-99.9,    20.0,-99.9,    21.3,    21.5,    21.9,    21.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-13,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.6,-99.9,     5.2,-99.9,    22.0,    15.1,     8.8,     9.1,    19.1,-99.9,    20.1,-99.9,    21.2,    21.3,    21.8,    21.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-14,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.0,-99.9,     4.8,-99.9,    21.8,    15.2,     8.9,     9.1,    16.5,-99.9,    18.4,-99.9,    20.6,    21.2,    21.8,    21.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-15,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.8,-99.9,     4.7,-99.9,    21.4,    15.2,     8.8,     9.1,    16.7,-99.9,    18.3,-99.9,    20.1,    20.9,    21.7,    21.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-16,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.6,-99.9,     4.7,-99.9,    21.0,    14.9,     8.7,     9.1,    17.5,-99.9,    18.7,-99.9,    20.0,    20.6,    21.7,    21.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-17,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.5,-99.9,     4.5,-99.9,    20.3,    15.0,     8.9,     9.1,    17.9,-99.9,    19.0,-99.9,    19.9,    20.4,    21.6,    21.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-18,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.1,-99.9,     4.6,-99.9,    19.7,    15.1,     8.9,     9.3,    19.1,-99.9,    19.7,-99.9,    20.1,    20.3,    21.5,    21.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-19,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.4,-99.9,     4.3,-99.9,    19.6,    15.2,     8.8,     9.1,    14.6,-99.9,    16.6,-99.9,    19.1,    20.2,    21.4,    21.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-20,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.0,-99.9,     4.1,-99.9,    19.4,    15.2,     8.8,     9.1,    16.3,-99.9,    17.4,-99.9,    18.7,    20.0,    21.3,    21.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-21,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-22,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-23,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.3,-99.9,     4.1,-99.9,    18.6,    15.1,     8.7,     9.2,    16.9,-99.9,    18.0,-99.9,    19.0,    19.5,    20.9,    21.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-24,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.7,-99.9,     4.1,-99.9,    18.7,    15.0,     8.6,     9.1,    17.2,-99.9,    18.2,-99.9,    19.3,    19.4,    20.8,    21.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-25,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,-99.9,     4.1,-99.9,    18.4,    15.3,     8.6,     9.1,    17.5,-99.9,    18.5,-99.9,    19.5,    19.4,    20.7,    21.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-26,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,-99.9,     4.1,-99.9,    18.4,    15.2,     8.8,     9.1,    18.1,-99.9,    18.8,-99.9,    19.6,    19.4,    20.7,    20.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-27,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,-99.9,     4.1,-99.9,    18.0,    15.3,     8.8,     9.1,    19.0,-99.9,    19.3,-99.9,    19.7,    19.5,    20.6,    20.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-28,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.1,-99.9,     4.1,-99.9,    17.9,    15.3,     8.7,     9.1,    16.7,-99.9,    18.3,-99.9,    19.5,    19.5,    20.5,    20.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-29,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.1,-99.9,     4.0,-99.9,    17.8,    15.1,     8.7,     9.1,    15.6,-99.9,    17.1,-99.9,    18.9,    19.5,    20.5,    20.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-30,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.9,-99.9,     4.0,-99.9,    17.5,    15.3,     8.9,     9.0,    15.7,-99.9,    17.0,-99.9,    18.5,    19.3,    20.4,    20.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-10-31,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.6,-99.9,     3.9,-99.9,    17.5,    15.3,     8.7,     9.1,    15.2,-99.9,    16.6,-99.9,    18.3,    19.1,    20.3,    20.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-01,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.2,-99.9,     3.8,-99.9,    17.4,    15.2,     8.6,     9.1,    14.7,-99.9,    16.0,-99.9,    17.9,    18.9,    20.3,    20.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-02,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.9,-99.9,     3.9,-99.9,    17.2,    15.4,     8.8,     8.9,    15.6,-99.9,    16.2,-99.9,    17.4,    18.7,    20.2,    20.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-03,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.3,-99.9,     3.8,-99.9,    17.3,    15.3,     8.8,     9.1,    16.3,-99.9,    16.6,-99.9,    17.5,    18.5,    20.1,    20.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-04,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.5,-99.9,    14.0,-99.9,    17.5,    15.2,     8.8,     9.0,    14.7,-99.9,    15.5,-99.9,    17.3,    18.4,    20.0,    20.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-05,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.9,-99.9,    13.3,-99.9,    17.1,    15.2,     8.7,     9.0,     9.5,-99.9,    11.1,-99.9,    15.2,    18.2,    19.9,    20.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-06,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.3,-99.9,    12.0,-99.9,    16.9,    15.1,     8.7,     9.0,     9.4,-99.9,    11.2,-99.9,    14.5,    17.6,    19.8,    20.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-07,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.1,-99.9,    11.4,-99.9,    16.9,    15.2,     8.7,     8.9,     9.7,-99.9,    11.1,-99.9,    14.1,    17.0,    19.7,    20.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-08,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.0,-99.9,    10.8,-99.9,    16.8,    15.1,     8.8,     9.1,    10.6,-99.9,    11.6,-99.9,    13.8,    16.4,    19.4,    20.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-09,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,-99.9,    10.2,-99.9,    17.0,    15.0,     8.5,     9.0,    10.5,-99.9,    12.0,-99.9,    14.1,    16.1,    19.2,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-10,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.6,-99.9,     9.7,-99.9,    17.0,    15.2,     8.8,     9.0,    11.5,-99.9,    12.4,-99.9,    14.1,    15.8,    19.0,    19.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-11,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.5,-99.9,     9.4,-99.9,    16.9,    15.0,     8.6,     9.0,    11.4,-99.9,    13.2,-99.9,    14.5,    15.6,    18.7,    19.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-12,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.9,-99.9,     8.9,-99.9,    16.9,    15.0,     8.7,     9.0,     7.8,-99.9,     9.8,-99.9,    13.2,    15.6,    18.5,    19.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-13,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-14,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.3,-99.9,     8.6,-99.9,    16.0,    14.8,     8.5,     8.9,     3.1,-99.9,     5.2,-99.9,     9.3,    14.3,    18.2,    19.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-15,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     8.6,-99.9,    16.2,    15.0,     8.7,     8.9,     6.0,-99.9,     6.9,-99.9,     9.2,    13.5,    18.0,    19.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-16,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     8.4,-99.9,    16.3,    14.9,     8.6,     8.9,     7.7,-99.9,     8.8,-99.9,    10.4,    13.0,    17.7,    19.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-17,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,-99.9,     7.9,-99.9,    16.0,    14.8,     8.4,     8.8,     3.1,-99.9,     5.0,-99.9,     8.6,    12.8,    17.4,    18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2014-11-18,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.9,-99.9,     7.9,-99.9,    15.9,    14.7,     8.5,     9.0,     2.2,-99.9,     4.4,-99.9,     7.9,    12.2,    17.0,    18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,



     

